PQSS_RSS_CONTAINMENT_DIAGNOSTIC_V1
triangles	2409
optimized_T	915.56918529912571	-48.07616307250612	1453.8500673528429
optimized_R0	-0.44138356769391296	0.48277052819031574	-0.75638162542504717
optimized_R1	-0.097816763060031425	0.81202541248953419	0.5753665008806641
optimized_R2	0.89197109091845028	0.32794412112743371	-0.31119162325439376
optimized_LR	47.144549535214765	0.027098019521190508	70.104634712383927
maximum_point	873.28499999999997	-71.969999999999999	1559.98
maximum_local	115.66559415207674	-5.0112737706763184	-14.791478555607057
direct_distance_sq	4939.0342580516408
pqss_rect_dist_sq	4939.0342580516408
radius_sq	4914.6598081567854
fast_radius_sq	3504.2674176121941
fast_maximum_distance_sq	3504.2674176121991
triangle	861.38499999999999	-49.57	1549.3800000000001	861.08500000000004	-53.07	1546.78	862.58500000000004	-56.07	1549.48
triangle	861.08500000000004	-53.07	1546.78	861.88499999999999	-61.869999999999997	1542.98	862.58500000000004	-56.07	1549.48
triangle	861.08500000000004	-53.07	1546.78	861.48500000000001	-60.770000000000003	1541.98	861.88499999999999	-61.869999999999997	1542.98
triangle	861.08500000000004	-53.07	1546.78	860.98500000000001	-59.770000000000003	1540.98	861.48500000000001	-60.770000000000003	1541.98
triangle	861.38499999999999	-49.57	1549.3800000000001	857.98500000000001	-43.770000000000003	1550.3800000000001	857.98500000000001	-50.670000000000002	1544.98
triangle	861.38499999999999	-49.57	1549.3800000000001	857.98500000000001	-50.670000000000002	1544.98	861.08500000000004	-53.07	1546.78
triangle	861.08500000000004	-53.07	1546.78	860.18499999999995	-58.770000000000003	1540.0799999999999	860.98500000000001	-59.770000000000003	1540.98
triangle	861.08500000000004	-53.07	1546.78	857.98500000000001	-50.670000000000002	1544.98	860.18499999999995	-58.770000000000003	1540.0799999999999
triangle	857.98500000000001	-50.670000000000002	1544.98	859.18499999999995	-57.869999999999997	1539.28	860.18499999999995	-58.770000000000003	1540.0799999999999
triangle	857.98500000000001	-50.670000000000002	1544.98	857.98500000000001	-57.170000000000002	1538.6800000000001	859.18499999999995	-57.869999999999997	1539.28
triangle	861.48500000000001	-71.269999999999996	1527.5799999999999	860.98500000000001	-73.870000000000005	1518.98	861.48500000000001	-75.170000000000002	1519.5799999999999
triangle	860.58500000000004	-74.769999999999996	1514.6800000000001	861.48500000000001	-75.170000000000002	1519.5799999999999	860.98500000000001	-73.870000000000005	1518.98
triangle	860.18499999999995	-68.870000000000005	1526.1800000000001	860.18499999999995	-72.670000000000002	1518.48	860.98500000000001	-73.870000000000005	1518.98
triangle	861.48500000000001	-71.269999999999996	1527.5799999999999	860.18499999999995	-68.870000000000005	1526.1800000000001	860.98500000000001	-73.870000000000005	1518.98
triangle	860.18499999999995	-68.870000000000005	1526.1800000000001	859.18499999999995	-71.569999999999993	1517.98	860.18499999999995	-72.670000000000002	1518.48
triangle	857.98500000000001	-66.969999999999999	1525.0799999999999	857.98500000000001	-70.670000000000002	1517.5799999999999	859.18499999999995	-71.569999999999993	1517.98
triangle	860.18499999999995	-68.870000000000005	1526.1800000000001	857.98500000000001	-66.969999999999999	1525.0799999999999	859.18499999999995	-71.569999999999993	1517.98
triangle	859.88499999999999	-73.870000000000005	1514.1800000000001	860.18499999999995	-72.670000000000002	1518.48	859.18499999999995	-71.569999999999993	1517.98
triangle	859.88499999999999	-73.870000000000005	1514.1800000000001	860.28499999999997	-74.269999999999996	1514.48	860.18499999999995	-72.670000000000002	1518.48
triangle	860.28499999999997	-74.269999999999996	1514.48	860.98500000000001	-73.870000000000005	1518.98	860.18499999999995	-72.670000000000002	1518.48
triangle	860.28499999999997	-74.269999999999996	1514.48	860.58500000000004	-74.769999999999996	1514.6800000000001	860.98500000000001	-73.870000000000005	1518.98
triangle	860.28499999999997	-74.269999999999996	1514.48	857.98500000000001	-73.769999999999996	1509.1800000000001	860.58500000000004	-74.769999999999996	1514.6800000000001
triangle	859.88499999999999	-73.870000000000005	1514.1800000000001	857.98500000000001	-73.769999999999996	1509.1800000000001	860.28499999999997	-74.269999999999996	1514.48
triangle	859.88499999999999	-73.870000000000005	1514.1800000000001	857.98500000000001	-70.670000000000002	1517.5799999999999	857.98500000000001	-73.769999999999996	1509.1800000000001
triangle	859.88499999999999	-73.870000000000005	1514.1800000000001	859.18499999999995	-71.569999999999993	1517.98	857.98500000000001	-70.670000000000002	1517.5799999999999
triangle	860.18499999999995	-64.170000000000002	1533.3800000000001	857.98500000000001	-62.369999999999997	1532.1800000000001	857.98500000000001	-66.969999999999999	1525.0799999999999
triangle	860.18499999999995	-64.170000000000002	1533.3800000000001	857.98500000000001	-66.969999999999999	1525.0799999999999	860.18499999999995	-68.870000000000005	1526.1800000000001
triangle	860.18499999999995	-64.170000000000002	1533.3800000000001	860.18499999999995	-58.770000000000003	1540.0799999999999	859.18499999999995	-57.869999999999997	1539.28
triangle	859.18499999999995	-57.869999999999997	1539.28	857.98500000000001	-57.170000000000002	1538.6800000000001	857.98500000000001	-62.369999999999997	1532.1800000000001
triangle	860.18499999999995	-64.170000000000002	1533.3800000000001	859.18499999999995	-57.869999999999997	1539.28	857.98500000000001	-62.369999999999997	1532.1800000000001
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	861.98500000000001	-73.870000000000005	1529.0799999999999	861.98500000000001	-68.870000000000005	1536.78
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	861.48500000000001	-71.269999999999996	1527.5799999999999	861.98500000000001	-73.870000000000005	1529.0799999999999
triangle	861.98500000000001	-73.870000000000005	1529.0799999999999	861.88499999999999	-76.569999999999993	1520.1800000000001	861.98500000000001	-77.969999999999999	1520.78
triangle	861.48500000000001	-71.269999999999996	1527.5799999999999	861.48500000000001	-75.170000000000002	1519.5799999999999	861.88499999999999	-76.569999999999993	1520.1800000000001
triangle	861.48500000000001	-71.269999999999996	1527.5799999999999	861.88499999999999	-76.569999999999993	1520.1800000000001	861.98500000000001	-73.870000000000005	1529.0799999999999
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	860.18499999999995	-68.870000000000005	1526.1800000000001	861.48500000000001	-71.269999999999996	1527.5799999999999
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	860.18499999999995	-64.170000000000002	1533.3800000000001	860.18499999999995	-68.870000000000005	1526.1800000000001
triangle	861.98500000000001	-63.07	1543.98	861.88499999999999	-61.869999999999997	1542.98	861.98500000000001	-68.870000000000005	1536.78
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	861.98500000000001	-68.870000000000005	1536.78	861.88499999999999	-61.869999999999997	1542.98
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	861.88499999999999	-61.869999999999997	1542.98	861.48500000000001	-60.770000000000003	1541.98
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	861.48500000000001	-60.770000000000003	1541.98	860.98500000000001	-59.770000000000003	1540.98
triangle	860.18499999999995	-64.170000000000002	1533.3800000000001	860.98500000000001	-59.770000000000003	1540.98	860.18499999999995	-58.770000000000003	1540.0799999999999
triangle	861.48500000000001	-66.370000000000005	1535.0799999999999	860.98500000000001	-59.770000000000003	1540.98	860.18499999999995	-64.170000000000002	1533.3800000000001
