model_id_1,model_id_2,queries,official_internal_bv,candidate_internal_bv,official_root_bv,candidate_primitive_root_bv,official_total_rss,candidate_total_rss,official_triangles,candidate_triangles,distance_filter_skips,containment_filter_checks,containment_filter_skips,axis_filter_checks,axis_filter_skips,official_fp,official_fn,candidate_fp,candidate_fn
10,4,4640,0,0,4640,23200,4640,23200,0,0,13920,51040,13920,0,0,0,0,0,0
10,5,4640,0,0,4640,13920,4640,13920,0,0,23200,60320,23200,0,0,0,0,0,0
10,13,4206,0,53,4206,33648,4206,33701,0,0,5,33869,5,0,0,0,0,0,0
10,14,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
10,15,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
10,16,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
10,17,4625,0,0,4625,37000,4625,37000,0,0,0,37000,0,0,0,0,0,0,0
10,18,4625,0,780,4625,32357,4625,33137,0,231,4622,63705,4622,0,0,0,0,3,0
10,19,12497,24,84,12497,99970,12521,100054,0,28,0,102988,0,0,0,0,0,1,0
10,20,4206,0,0,4206,33648,4206,33648,0,0,0,37854,0,0,0,0,0,0,0
11,2,4640,0,0,4640,27840,4640,27840,0,0,9280,46400,9280,0,0,0,0,0,0
11,3,4640,0,0,4640,37120,4640,37120,0,0,0,37120,0,0,0,0,0,0,0
11,4,4640,0,0,4640,23200,4640,23200,0,0,13920,51040,13920,0,0,0,0,0,0
11,5,4640,0,0,4640,13920,4640,13920,0,0,23200,60320,23200,0,0,0,0,0,0
11,17,4625,0,0,4625,37000,4625,37000,0,0,0,37000,0,0,0,0,0,0,0
11,18,4625,0,0,4625,32375,4625,32375,0,0,4625,41625,4625,0,0,0,0,0,0
11,19,4625,252,320,4625,37000,4877,37320,14,72,0,48714,0,0,0,0,0,0,0
12,2,4640,0,0,4640,194880,4640,194880,0,0,102080,510400,102080,0,0,0,0,0,0
12,3,4640,0,0,4640,259840,4640,259840,0,0,37120,408320,37120,0,0,0,0,0,0
12,4,4640,0,0,4640,162400,4640,162400,0,0,134560,561440,134560,0,0,0,0,0,0
12,5,4640,0,0,4640,97440,4640,97440,0,0,199520,663520,199520,0,0,0,0,0,0
12,14,4206,0,0,4206,235536,4206,235536,0,0,33648,370128,33648,0,0,0,0,0,0
12,15,4206,0,0,4206,235536,4206,235536,0,0,33648,370128,33648,0,0,0,0,0,0
12,16,4206,0,0,4206,235536,4206,235536,0,0,33648,370128,33648,0,0,0,0,0,0
12,17,4625,0,0,4625,259000,4625,259000,0,0,37000,407000,37000,0,0,0,0,0,0
12,18,4625,0,94,4625,226630,4625,226724,0,0,69370,458265,69370,0,0,0,0,0,0
12,19,4625,392,1275,4625,258801,5017,260076,4,84,36998,428745,36998,0,0,0,0,0,0
12,20,4206,0,0,4206,235536,4206,235536,0,0,33648,412188,33648,0,0,0,0,0,0
12,21,4206,0,0,4206,29442,4206,29442,0,0,4206,46266,4206,0,0,0,0,0,0
12,26,1317,0,0,1317,9219,1317,9219,0,0,1317,14487,1317,0,0,0,0,0,0
12,37,2889,0,0,2889,20223,2889,20223,0,0,2889,31779,2889,0,0,0,0,0,0
13,2,4640,0,0,4640,222720,4640,222720,0,0,74240,371200,74240,0,0,0,0,0,0
13,3,4640,0,0,4640,296960,4640,296960,0,0,0,296960,0,0,0,0,0,0,0
13,4,4640,0,0,4640,185600,4640,185600,0,0,111360,408320,111360,0,0,0,0,0,0
13,5,4640,0,0,4640,111360,4640,111360,0,0,185600,482560,185600,0,0,0,0,0,0
13,15,4206,0,0,4206,269184,4206,269184,0,0,0,269184,0,0,0,0,0,0,0
13,16,4206,0,0,4206,269184,4206,269184,0,0,0,269184,0,0,0,0,0,0,0
13,17,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
13,18,4621,0,24,4621,258776,4621,258800,0,0,36968,332802,36968,0,0,0,0,0,0
13,19,4621,104,1466,4621,295744,4725,297210,0,0,0,320021,0,0,0,0,0,0,0
13,20,4206,0,0,4206,269184,4206,269184,0,0,0,302832,0,0,0,0,0,0,0
13,21,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
13,26,1317,0,0,1317,10536,1317,10536,0,0,0,10536,0,0,0,0,0,0,0
13,37,4114,0,0,4114,32912,4114,32912,0,0,0,32912,0,0,0,0,0,0,0
14,2,4640,0,0,4640,222720,4640,222720,0,0,74240,371200,74240,0,0,0,0,0,0
14,3,4640,0,0,4640,296960,4640,296960,0,0,0,296960,0,0,0,0,0,0,0
14,4,4640,0,0,4640,185600,4640,185600,0,0,111360,408320,111360,0,0,0,0,0,0
14,5,4640,0,1278,4640,111390,4640,112668,0,0,185570,487251,185570,0,0,0,0,0,0
14,16,4206,0,0,4206,269184,4206,269184,0,0,0,269184,0,0,0,0,0,0,0
14,17,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
14,18,4621,0,0,4621,258776,4621,258776,0,0,36968,332712,36968,0,0,0,0,0,0
14,19,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
14,20,4206,0,0,4206,269184,4206,269184,0,0,0,302832,0,0,0,0,0,0,0
14,21,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
14,26,1317,0,0,1317,10536,1317,10536,0,0,0,10536,0,0,0,0,0,0,0
14,37,4114,0,0,4114,32912,4114,32912,0,0,0,32912,0,0,0,0,0,0,0
15,2,4640,0,0,4640,222720,4640,222720,0,0,74240,371200,74240,0,0,0,0,0,0
15,3,4640,0,0,4640,296960,4640,296960,0,0,0,296960,0,0,0,0,0,0,0
15,4,4640,0,0,4640,185600,4640,185600,0,0,111360,408320,111360,0,0,0,0,0,0
15,5,4640,0,24796,4640,104705,4640,129501,0,1781,165525,683675,165525,0,0,0,0,495,0
15,17,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
15,18,4621,0,0,4621,258776,4621,258776,0,0,36968,332712,36968,0,0,0,0,0,0
15,19,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
15,21,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
15,26,1317,0,0,1317,10536,1317,10536,0,0,0,10536,0,0,0,0,0,0,0
15,37,4114,0,0,4114,32912,4114,32912,0,0,0,32912,0,0,0,0,0,0,0
16,2,4640,0,0,4640,222720,4640,222720,0,0,74240,371200,74240,0,0,0,0,0,0
16,4,4640,0,0,4640,185600,4640,185600,0,0,111360,408320,111360,0,0,0,0,0,0
16,5,4640,11144,141080,4640,55330,15784,196410,0,17604,63592,2287298,63592,0,0,0,0,3034,0
16,17,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
16,18,4621,0,0,4621,258776,4621,258776,0,0,36968,332712,36968,0,0,0,0,0,0
16,19,4621,0,0,4621,295744,4621,295744,0,0,0,295744,0,0,0,0,0,0,0
16,26,1317,0,0,1317,10536,1317,10536,0,0,0,10536,0,0,0,0,0,0,0
16,37,4114,0,0,4114,32912,4114,32912,0,0,0,32912,0,0,0,0,0,0,0
18,2,4206,0,0,4206,176652,4206,176652,0,0,92532,412188,92532,0,0,0,0,0,0
18,3,4206,0,0,4206,235536,4206,235536,0,0,33648,302832,33648,0,0,0,0,0,0
18,4,4206,0,0,4206,147210,4206,147210,0,0,121974,466866,121974,0,0,0,0,0,0
18,5,4206,0,0,4206,88326,4206,88326,0,0,180858,576222,180858,0,0,0,0,0,0
18,21,4206,62438,0,4206,29442,66644,29442,0,0,4206,37854,4206,0,0,0,0,0,0
19,2,4206,0,0,4206,201888,4206,201888,0,0,67296,336480,67296,0,0,0,0,0,0
19,3,4206,0,0,4206,269184,4206,269184,0,0,0,269184,0,0,0,0,0,0,0
19,4,4206,0,0,4206,168240,4206,168240,0,0,100944,370128,100944,0,0,0,0,0,0
19,5,4206,0,0,4206,100944,4206,100944,0,0,168240,437424,168240,0,0,0,0,0,0
19,17,4206,8412,0,4206,269184,12618,269184,0,0,0,269184,0,0,0,0,0,0,0
19,21,4206,0,0,4206,33648,4206,33648,0,0,0,33648,0,0,0,0,0,0,0
20,17,4621,0,0,4621,295744,4621,295744,0,0,0,332712,0,0,0,0,0,0,0
20,18,4621,0,0,4621,258776,4621,258776,0,0,36968,365059,36968,0,0,0,0,0,0
20,19,4621,0,0,4621,295744,4621,295744,0,0,0,332712,0,0,0,0,0,0,0
20,26,1317,0,0,1317,10536,1317,10536,0,0,0,11853,0,0,0,0,0,0,0
20,37,2889,0,0,2889,23112,2889,23112,0,0,0,26001,0,0,0,0,0,0,0
26,2,1317,0,0,1317,7902,1317,7902,0,0,2634,13170,2634,0,0,0,0,0,0
26,3,1317,0,0,1317,10536,1317,10536,0,0,0,10536,0,0,0,0,0,0,0
26,4,1317,0,0,1317,6585,1317,6585,0,0,3951,14487,3951,0,0,0,0,0,0
26,5,1317,0,0,1317,3951,1317,3951,0,0,6585,17121,6585,0,0,0,0,0,0
26,17,1317,2634,0,1317,10536,3951,10536,0,0,0,10536,0,0,0,0,0,0,0
26,18,1317,13170,34242,1317,1317,14487,35559,0,1317,0,625575,0,0,0,0,0,1317,0
30,4,353,0,0,353,1765,353,1765,0,0,1059,3883,1059,0,0,0,0,0,0
34,4,48,0,0,48,240,48,240,0,0,144,528,144,0,0,0,0,0,0
36,4,542,10,0,542,2710,552,2710,0,0,1626,5962,1626,0,0,0,0,0,0
37,2,2889,0,0,2889,17334,2889,17334,0,0,5778,28890,5778,0,0,0,0,0,0
37,3,2889,0,0,2889,23112,2889,23112,0,0,0,23112,0,0,0,0,0,0,0
37,4,2889,0,0,2889,14445,2889,14445,0,0,8667,31779,8667,0,0,0,0,0,0
37,5,2889,0,0,2889,8667,2889,8667,0,0,14445,37557,14445,0,0,0,0,0,0
37,17,2889,5778,0,2889,23112,8667,23112,0,0,0,23112,0,0,0,0,0,0,0
37,18,2889,28890,75114,2889,2889,31779,78003,0,2889,0,1372275,0,0,0,0,0,2889,0
